Start Time,Duration,Attributes,Title,Device Type,Bookmark,Country,Title_0,Title_1,Title_2,PST Start Time,Month,Day,Year
2012-06-24 18:25:54,0.23555555555555555,,Avatar: The Last Airbender: Book 2: Tales of Ba Sing Se (Episode 14),PC,0.23555555555555555,US (United States),Mad Men,Season 1,Long Weekend (Episode 10),2012-06-24 11:25:54-07:00,6,6,2012
2012-06-24 18:01:42,0.39972222222222226,,Avatar: The Last Airbender: Book 2: City of Walls and Secrets (Episode 13),PC,0.4002777777777778,US (United States),Mad Men,Season 1,Shoot (Episode 9),2012-06-24 11:01:42-07:00,6,6,2012
2012-06-24 15:34:17,0.5741666666666666,,Avatar: The Last Airbender: Book 2: The Secret of the Fire Nation (Episode 12),PC,0.7772222222222223,US (United States),Mad Men,Season 1,The Hobo Code (Episode 8),2012-06-24 08:34:17-07:00,6,6,2012
2012-06-24 08:16:38,0.79,,Avatar: The Last Airbender: Book 2: The Secret of the Fire Nation (Episode 12),PC,0.7911111111111111,US (United States),Mad Men,Season 1,Red in the Face (Episode 7),2012-06-24 01:16:38-07:00,6,6,2012
2012-06-24 07:52:37,0.39861111111111114,,Avatar: The Last Airbender: Book 2: The Desert (Episode 11),PC,0.3988888888888889,US (United States),Mad Men,Season 1,Babylon (Episode 6),2012-06-24 00:52:37-07:00,6,6,2012
2012-06-24 07:52:24,0.0,,Avatar: The Last Airbender: Book 2: The Secret of the Fire Nation (Episode 12),PC,0.0,US (United States),Mad Men,Season 1,Smoke Gets in Your Eyes (Episode 1),2012-06-24 00:52:24-07:00,6,6,2012
2012-06-24 07:30:17,0.36666666666666664,,Avatar: The Last Airbender: Book 2: The Library (Episode 10),PC,0.3969444444444445,US (United States),Doctor Who,Season 5,The Lodger (Episode 11),2012-06-24 00:30:17-07:00,6,6,2012
2012-06-24 06:56:41,0.03083333333333333,,Avatar: The Last Airbender: Book 2: The Library (Episode 10),PC,0.03083333333333333,US (United States),Doctor Who,Season 5,The Lodger (Episode 11),2012-06-23 23:56:41-07:00,6,5,2012
2012-06-24 06:31:00,0.4108333333333334,,Avatar: The Last Airbender: Book 2: Bitter Work (Episode 9),PC,0.4108333333333334,US (United States),Doctor Who,Season 5,Vincent and the Doctor (Episode 10),2012-06-23 23:31:00-07:00,6,5,2012
2012-06-24 06:04:53,0.4113888888888889,,Avatar: The Last Airbender: Book 2: The Chase (Episode 8),PC,0.41194444444444445,US (United States),Doctor Who,Season 5,Cold Blood (Episode 9),2012-06-23 23:04:53-07:00,6,5,2012
2012-06-24 05:40:02,0.40805555555555556,,Avatar: The Last Airbender: Book 2: Zuko Alone (Episode 7),PC,0.40861111111111115,US (United States),Doctor Who,Season 5,The Hungry Earth (Episode 8),2012-06-23 22:40:02-07:00,6,5,2012
2012-06-24 05:12:11,0.4108333333333334,,Avatar: The Last Airbender: Book 2: The Blind Bandit (Episode 6),PC,0.4113888888888889,US (United States),Doctor Who: The Waters of Mars,,,2012-06-23 22:12:11-07:00,6,5,2012
2012-06-24 04:41:06,0.4013888888888889,,Avatar: The Last Airbender: Book 2: Avatar Day (Episode 5),PC,0.4019444444444445,US (United States),How I Met Your Mother,Season 6,Challenge Accepted (Episode 24),2012-06-23 21:41:06-07:00,6,5,2012
2012-06-24 04:15:05,0.39,,Avatar: The Last Airbender: Book 2: The Swamp (Episode 4),PC,0.39,US (United States),How I Met Your Mother,Season 6,Landmarks (Episode 23),2012-06-23 21:15:05-07:00,6,5,2012
2012-06-24 03:25:47,0.40944444444444444,,Avatar: The Last Airbender: Book 2: Return to Omashu (Episode 3),PC,0.4102777777777778,US (United States),How I Met Your Mother,Season 6,Landmarks (Episode 23),2012-06-23 20:25:47-07:00,6,5,2012
2012-06-24 02:58:25,0.40694444444444444,,Avatar: The Last Airbender: Book 2: The Cave of Two Lovers (Episode 2),PC,0.40694444444444444,US (United States),How I Met Your Mother,Season 6,Landmarks (Episode 23),2012-06-23 19:58:25-07:00,6,5,2012
2012-06-24 02:52:18,0.09972222222222221,,The Last Airbender,PC,0.11305555555555556,US (United States),How I Met Your Mother,Season 6,The Perfect Cocktail (Episode 22),2012-06-23 19:52:18-07:00,6,5,2012
2012-06-24 01:44:17,0.39611111111111114,,Avatar: The Last Airbender: Book 2: The Avatar State (Episode 1),PC,0.3963888888888889,US (United States),Doctor Who,Season 5,The Hungry Earth (Episode 8),2012-06-23 18:44:17-07:00,6,5,2012
2012-06-24 00:20:38,0.41750000000000004,,Avatar: The Last Airbender: Book 1: The Siege of the North: Part 2 (Episode 20),PC,0.41805555555555557,US (United States),Mad Men,Season 1,Red in the Face (Episode 7),2012-06-23 17:20:38-07:00,6,5,2012
2012-06-23 23:51:35,0.4091666666666667,,Avatar: The Last Airbender: Book 1: The Siege of the North: Part 1 (Episode 19),PC,0.40972222222222227,US (United States),Mad Men,Season 1,Babylon (Episode 6),2012-06-23 16:51:35-07:00,6,5,2012
2012-06-23 23:18:52,0.40805555555555556,,Avatar: The Last Airbender: Book 1: The Waterbending Master (Episode 18),PC,0.40861111111111115,US (United States),Mad Men,Season 1,5G (Episode 5),2012-06-23 16:18:52-07:00,6,5,2012
2012-06-23 22:53:15,0.40750000000000003,,Avatar: The Last Airbender: Book 1: The Northern Air Temple (Episode 17),PC,0.4077777777777778,US (United States),Mad Men,Season 1,New Amsterdam (Episode 4),2012-06-23 15:53:15-07:00,6,5,2012
2012-06-23 22:23:43,0.4025,,Avatar: The Last Airbender: Book 1: The Deserter (Episode 16),PC,0.4027777777777778,US (United States),Mad Men,Season 1,Marriage of Figaro (Episode 3),2012-06-23 15:23:43-07:00,6,5,2012
2012-06-23 21:55:33,0.40972222222222227,,Avatar: The Last Airbender: Book 1: Bato of the Water Tribe (Episode 15),PC,0.4102777777777778,US (United States),Mad Men,Season 1,Ladies Room (Episode 2),2012-06-23 14:55:33-07:00,6,5,2012
2012-06-23 21:30:41,0.39972222222222226,,Avatar: The Last Airbender: Book 1: The Fortune-Teller (Episode 14),PC,0.39972222222222226,US (United States),Mad Men,Season 1,Smoke Gets in Your Eyes (Episode 1),2012-06-23 14:30:41-07:00,6,5,2012
2012-06-23 20:59:43,0.40805555555555556,,Avatar: The Last Airbender: Book 1: The Blue Spirit (Episode 13),PC,0.40861111111111115,US (United States),How I Met Your Mother,Season 6,Landmarks (Episode 23),2012-06-23 13:59:43-07:00,6,5,2012
2012-06-23 20:12:01,0.41055555555555556,,Avatar: The Last Airbender: Book 1: The Storm (Episode 12),PC,0.4108333333333334,US (United States),How I Met Your Mother,Season 6,The Perfect Cocktail (Episode 22),2012-06-23 13:12:01-07:00,6,5,2012
2012-06-23 19:30:35,0.3905555555555556,,Avatar: The Last Airbender: Book 1: The Great Divide (Episode 11),PC,0.39111111111111113,US (United States),How I Met Your Mother,Season 6,Hopeless (Episode 21),2012-06-23 12:30:35-07:00,6,5,2012
2012-06-23 18:57:38,0.39416666666666667,,Avatar: The Last Airbender: Book 1: Jet (Episode 10),PC,0.39416666666666667,US (United States),How I Met Your Mother,Season 6,The Exploding Meatball Sub (Episode 20),2012-06-23 11:57:38-07:00,6,5,2012
2012-06-23 17:36:14,0.39666666666666667,,Avatar: The Last Airbender: Book 1: The Waterbending Scroll (Episode 9),PC,0.3969444444444445,US (United States),How I Met Your Mother,Season 6,Legendaddy (Episode 19),2012-06-23 10:36:14-07:00,6,5,2012
2012-06-23 16:21:59,0.3819444444444444,,Avatar: The Last Airbender: Book 1: Winter Solstice: Part 2: Avatar Roku (Episode 8),PC,0.38249999999999995,US (United States),How I Met Your Mother,Season 6,A Change of Heart (Episode 18),2012-06-23 09:21:59-07:00,6,5,2012
2012-06-23 16:14:39,0.0,,Avatar: The Last Airbender: Book 1: Winter Solstice: Part 1: The Spirit World (Episode 7),PC,0.0,US (United States),How I Met Your Mother,Season 6,Garbage Island (Episode 17),2012-06-23 09:14:39-07:00,6,5,2012
2012-06-23 05:36:33,0.40805555555555556,,Avatar: The Last Airbender: Book 1: Winter Solstice: Part 1: The Spirit World (Episode 7),PC,0.4088888888888889,US (United States),How I Met Your Mother,Season 6,Garbage Island (Episode 17),2012-06-22 22:36:33-07:00,6,4,2012
2012-06-23 05:28:15,0.13722222222222222,,Avatar: The Last Airbender: Book 1: Imprisoned (Episode 6),PC,0.3963888888888889,US (United States),How I Met Your Mother,Season 6,Desperation Day (Episode 16),2012-06-22 22:28:15-07:00,6,4,2012
2012-06-23 03:29:05,0.25916666666666666,,Avatar: The Last Airbender: Book 1: Imprisoned (Episode 6),PC,0.2594444444444444,US (United States),30 Rock,Season 3,Christmas Special (Episode 5),2012-06-22 20:29:05-07:00,6,4,2012
2012-06-23 02:57:01,0.3925,,Avatar: The Last Airbender: Book 1: The King of Omashu (Episode 5),PC,0.3925,US (United States),30 Rock,Season 3,Christmas Special (Episode 5),2012-06-22 19:57:01-07:00,6,4,2012
2012-06-23 02:31:55,0.39583333333333337,,Avatar: The Last Airbender: Book 1: The Warriors of Kyoshi (Episode 4),PC,0.3963888888888889,US (United States),How I Met Your Mother,Season 6,Desperation Day (Episode 16),2012-06-22 19:31:55-07:00,6,4,2012
2012-06-23 02:11:44,0.0,,Avatar: The Last Airbender: Book 1: The Southern Air Temple (Episode 3),PC,0.0,US (United States),How I Met Your Mother,Season 6,The Perfect Cocktail (Episode 22),2012-06-22 19:11:44-07:00,6,4,2012
2012-06-23 01:48:54,0.06999999999999999,,Avatar: The Last Airbender: Book 1: The Southern Air Temple (Episode 3),PC,0.06999999999999999,US (United States),How I Met Your Mother,Season 6,Oh Honey (Episode 15),2012-06-22 18:48:54-07:00,6,4,2012
2012-06-23 01:25:06,0.3863888888888889,,Avatar: The Last Airbender: Book 1: The Avatar Returns (Episode 2),PC,0.3866666666666667,US (United States),How I Met Your Mother,Season 6,Last Words (Episode 14),2012-06-22 18:25:06-07:00,6,4,2012
2012-06-23 00:55:53,0.23666666666666666,,Avatar: The Last Airbender: Book 1: The Boy in the Iceberg (Episode 1),PC,0.38249999999999995,US (United States),Sons of Anarchy,Season 3,Turning and Turning (Episode 5),2012-06-22 17:55:53-07:00,6,4,2012
2012-06-22 06:27:36,0.4266666666666667,,Farscape: Season 2: The Ugly Truth (Episode 17),PC,0.7655555555555555,US (United States),How I Met Your Mother,Season 6,Bad News (Episode 13),2012-06-21 23:27:36-07:00,6,3,2012
2012-06-22 02:48:08,0.33805555555555555,,Farscape: Season 2: The Ugly Truth (Episode 17),PC,0.3383333333333333,US (United States),How I Met Your Mother,Season 6,False Positive (Episode 12),2012-06-21 19:48:08-07:00,6,3,2012
2012-06-22 01:35:19,0.715,,Stargate Atlantis: Season 1: Sanctuary (Episode 13),PC,0.716111111111111,US (United States),How I Met Your Mother,Season 6,Hopeless (Episode 21),2012-06-21 18:35:19-07:00,6,3,2012
2012-06-22 01:13:28,0.36138888888888887,,Stargate Atlantis: Season 1: Hot Zone (Episode 12),PC,0.7266666666666667,US (United States),How I Met Your Mother,Season 6,The Exploding Meatball Sub (Episode 20),2012-06-21 18:13:28-07:00,6,3,2012
2012-06-21 06:52:54,0.3522222222222222,,The Office (U.S.): Season 2: The Carpet (Episode 14),PC,0.35277777777777775,US (United States),How I Met Your Mother,Season 6,False Positive (Episode 12),2012-06-20 23:52:54-07:00,6,2,2012
2012-06-21 06:30:49,0.3663888888888889,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),PC,0.36666666666666664,US (United States),How I Met Your Mother,Season 6,A Change of Heart (Episode 18),2012-06-20 23:30:49-07:00,6,2,2012
2012-06-21 06:09:28,0.0,,The Office (U.S.): Season 2: Performance Review (Episode 8),PC,0.0,US (United States),How I Met Your Mother,Season 6,Legendaddy (Episode 19),2012-06-20 23:09:28-07:00,6,2,2012
2012-06-21 05:09:35,0.3655555555555555,,Stargate Atlantis: Season 1: Hot Zone (Episode 12),PC,0.3658333333333333,US (United States),How I Met Your Mother,Season 6,A Change of Heart (Episode 18),2012-06-20 22:09:35-07:00,6,2,2012
2012-06-21 04:25:03,0.7263888888888889,,Stargate Atlantis: Season 1: The Defiant One (Episode 11),PC,0.7263888888888889,US (United States),How I Met Your Mother,Season 6,Legendaddy (Episode 19),2012-06-20 21:25:03-07:00,6,2,2012
2012-06-21 03:03:48,0.7188888888888889,,Battlestar Galactica: Season 2.0: Valley of Darkness (Episode 2),Mac,0.7188888888888889,US (United States),How I Met Your Mother,Season 6,The Mermaid Theory (Episode 11),2012-06-20 20:03:48-07:00,6,2,2012
2012-06-21 02:30:24,0.7194444444444444,,Stargate Atlantis: Season 1: The Eye (Episode 10),PC,0.7208333333333333,US (United States),How I Met Your Mother,Season 6,Blitzgiving (Episode 10),2012-06-20 19:30:24-07:00,6,2,2012
2012-06-21 01:46:33,0.7258333333333333,,Stargate Atlantis: Season 1: The Storm (Episode 9),PC,0.7275,US (United States),How I Met Your Mother,Season 6,Glitter (Episode 9),2012-06-20 18:46:33-07:00,6,2,2012
2012-06-21 01:15:17,0.4897222222222222,,Stargate Atlantis: Season 1: Home (Episode 8),PC,0.7163888888888889,US (United States),How I Met Your Mother,Season 6,Glitter (Episode 9),2012-06-20 18:15:17-07:00,6,2,2012
2012-06-20 07:42:59,0.35277777777777775,,The Office (U.S.): Season 2: Drug Testing (Episode 20),PC,0.35333333333333333,US (United States),How I Met Your Mother,Season 6,Natural History (Episode 8),2012-06-20 00:42:59-07:00,6,2,2012
2012-06-19 06:30:02,0.7261111111111112,,Stargate Atlantis: Season 1: Home (Episode 8),PC,0.7269444444444445,US (United States),Sons of Anarchy,Season 3,Home (Episode 4),2012-06-18 23:30:02-07:00,6,0,2012
2012-06-19 05:45:22,0.6975,,Stargate Atlantis: Season 1: Underground (Episode 7),PC,0.7152777777777777,US (United States),Sons of Anarchy,Season 3,Caregiver (Episode 3),2012-06-18 22:45:22-07:00,6,0,2012
2012-06-19 05:43:16,0.017499999999999998,,Stargate Atlantis: Season 1: Underground (Episode 7),PC,0.017499999999999998,US (United States),How I Met Your Mother,Season 6,Canning Randy (Episode 7),2012-06-18 22:43:16-07:00,6,0,2012
2012-06-19 05:05:04,0.7258333333333333,,Battlestar Galactica: Season 2.0: Scattered (Episode 1),Mac,0.7266666666666667,US (United States),How I Met Your Mother,Season 6,Baby Talk (Episode 6),2012-06-18 22:05:04-07:00,6,0,2012
2012-06-19 04:17:27,0.6305555555555555,,Warehouse 13: Season 2: Buried (Episode 11),PC,0.7202777777777778,US (United States),How I Met Your Mother,Season 6,Architect of Destruction (Episode 5),2012-06-18 21:17:27-07:00,6,0,2012
2012-06-19 02:30:39,0.09,,Warehouse 13: Season 2: Buried (Episode 11),PC,0.09,US (United States),How I Met Your Mother,Season 6,Subway Wars (Episode 4),2012-06-18 19:30:39-07:00,6,0,2012
2012-06-18 06:53:44,0.7236111111111111,,Warehouse 13: Season 2: Where and When (Episode 10),PC,0.7241666666666666,US (United States),Sons of Anarchy,Season 3,Caregiver (Episode 3),2012-06-17 23:53:44-07:00,6,6,2012
2012-06-18 05:11:14,0.7222222222222222,,Warehouse 13: Season 2: Vendetta (Episode 9),PC,0.7227777777777777,US (United States),Sons of Anarchy,Season 3,Caregiver (Episode 3),2012-06-17 22:11:14-07:00,6,6,2012
2012-06-18 04:43:26,0.33638888888888885,,Warehouse 13: Season 2: Merge with Caution (Episode 8),PC,0.7283333333333334,US (United States),Doctor Who,Season 5,Amy's Choice (Episode 7),2012-06-17 21:43:26-07:00,6,6,2012
2012-06-18 03:36:07,0.3916666666666667,,Warehouse 13: Season 2: Merge with Caution (Episode 8),PC,0.3919444444444445,US (United States),Sons of Anarchy,Season 3,Oiled (Episode 2),2012-06-17 20:36:07-07:00,6,6,2012
2012-06-18 01:34:23,0.7277777777777777,,Warehouse 13: Season 2: For the Team (Episode 7),PC,0.7288888888888889,US (United States),How I Met Your Mother,Season 6,Cleaning House (Episode 2),2012-06-17 18:34:23-07:00,6,6,2012
2012-06-18 00:22:45,0.7286111111111111,,Warehouse 13: Season 2: Around the Bend (Episode 6),PC,0.7297222222222223,US (United States),Party Down,Season 1,Willow Canyon Homeowners Annual Party (Episode 1),2012-06-17 17:22:45-07:00,6,6,2012
2012-06-17 23:47:30,0.4761111111111111,,Warehouse 13: Season 2: 13.1 (Episode 5),PC,0.7247222222222223,US (United States),Downton Abbey: Series 1: Episode 1,,,2012-06-17 16:47:30-07:00,6,6,2012
2012-06-17 20:38:39,0.24805555555555556,,Warehouse 13: Season 2: 13.1 (Episode 5),PC,0.24833333333333335,US (United States),Star Trek,,,2012-06-17 13:38:39-07:00,6,6,2012
2012-06-17 03:05:11,0.7022222222222222,,Warehouse 13: Season 2: Age Before Beauty (Episode 4),PC,0.7030555555555555,US (United States),Sports Night,Season 1,"The Head Coach, Dinner and the Morning Mail (Episode 6)",2012-06-16 20:05:11-07:00,6,5,2012
2012-06-17 01:09:01,0.7158333333333333,,Stargate Atlantis: Season 1: Poisoning the Well (Episode 6),PC,0.7169444444444445,US (United States),Sons of Anarchy,Season 3,Oiled (Episode 2),2012-06-16 18:09:01-07:00,6,5,2012
2012-06-16 05:13:21,0.7261111111111112,,Stargate Atlantis: Season 1: Suspicion (Episode 4),PC,0.7272222222222222,US (United States),Sons of Anarchy,Season 3,SO (Episode 1),2012-06-15 22:13:21-07:00,6,4,2012
2012-06-16 05:03:29,0.14694444444444443,,The Office (U.S.): Season 6: Whistleblower (Episode 26),PC,0.14694444444444443,US (United States),How I Met Your Mother,Season 6,Big Days (Episode 1),2012-06-15 22:03:29-07:00,6,4,2012
2012-06-16 04:53:56,0.1486111111111111,,The Office (U.S.): Season 6: The Chump (Episode 25),PC,0.3688888888888889,US (United States),A/k/a Tommy Chong,,,2012-06-15 21:53:56-07:00,6,4,2012
2012-06-16 03:56:53,0.2202777777777778,,The Office (U.S.): Season 6: The Chump (Episode 25),PC,0.2202777777777778,US (United States),How I Met Your Mother,Season 6,Big Days (Episode 1),2012-06-15 20:56:53-07:00,6,4,2012
2012-06-16 03:34:45,0.3661111111111111,,The Office (U.S.): Season 6: The Cover-Up (Episode 24),PC,0.36666666666666664,US (United States),How I Met Your Mother,Season 5,Doppelgangers (Episode 24),2012-06-15 20:34:45-07:00,6,4,2012
2012-06-16 03:33:29,0.0125,,"The Revolution: Season 1: Boston, Bloody Boston (Episode 1)",PC,0.0125,US (United States),How I Met Your Mother,Season 5,The Wedding Bride (Episode 23),2012-06-15 20:33:29-07:00,6,4,2012
2012-06-16 03:30:21,0.03861111111111111,,Sneakers,PC,0.03861111111111111,US (United States),How I Met Your Mother,Season 5,Robots Vs. Wrestlers (Episode 22),2012-06-15 20:30:21-07:00,6,4,2012
2012-06-15 07:46:53,0.3675,,The Office (U.S.): Season 6: Body Language (Episode 23),PC,0.3680555555555555,US (United States),Sons of Anarchy,Season 3,SO (Episode 1),2012-06-15 00:46:53-07:00,6,4,2012
2012-06-15 03:44:18,1.611388888888889,,Drive,PC,1.611388888888889,US (United States),Portlandia,Season 1,Farm (Episode 1),2012-06-14 20:44:18-07:00,6,3,2012
2012-06-15 01:43:27,0.7641666666666667,,Farscape: Season 2: Won't Get Fooled Again (Episode 15),PC,0.7655555555555555,US (United States),How I Met Your Mother,Season 5,Twin Beds (Episode 21),2012-06-14 18:43:27-07:00,6,3,2012
2012-06-14 08:38:13,0.36722222222222217,,The Office (U.S.): Season 6: Happy Hour (Episode 21),PC,0.36777777777777776,US (United States),How I Met Your Mother,Season 5,Home Wreckers (Episode 20),2012-06-14 01:38:13-07:00,6,3,2012
2012-06-14 08:16:20,0.3633333333333333,,The Office (U.S.): Season 6: New Leads (Episode 20),PC,0.3638888888888889,US (United States),How I Met Your Mother,Season 5,Say Cheese (Episode 18),2012-06-14 01:16:20-07:00,6,3,2012
2012-06-14 08:05:19,0.18138888888888888,,The Office (U.S.): Season 6: St. Patrick's Day (Episode 19),PC,0.23027777777777778,US (United States),How I Met Your Mother,Season 5,Zoo or False (Episode 19),2012-06-14 01:05:19-07:00,6,3,2012
2012-06-14 08:00:19,0.0,,The Office (U.S.): Season 6: Delivery: Part 1 (Episode 17),PC,0.0,US (United States),How I Met Your Mother,Season 5,Say Cheese (Episode 18),2012-06-14 01:00:19-07:00,6,3,2012
2012-06-14 07:56:22,0.045,,Farscape: Season 2: Out of Their Minds (Episode 9),PC,0.3630555555555555,US (United States),How I Met Your Mother,Season 5,Robots Vs. Wrestlers (Episode 22),2012-06-14 00:56:22-07:00,6,3,2012
2012-06-14 07:54:03,0.02861111111111111,,Farscape: Season 2: Look at the Princess: Part 1: A Kiss Is but a Kiss (Episode 11),PC,0.02861111111111111,US (United States),How I Met Your Mother,Season 6,Landmarks (Episode 23),2012-06-14 00:54:03-07:00,6,3,2012
2012-06-14 02:27:32,0.31777777777777777,,Farscape: Season 2: Out of Their Minds (Episode 9),PC,0.3183333333333333,US (United States),How I Met Your Mother,Season 6,The Perfect Cocktail (Episode 22),2012-06-13 19:27:32-07:00,6,2,2012
2012-06-14 02:14:33,0.21027777777777779,,Farscape: Season 2: Dream a Little Dream (Episode 8),PC,0.21027777777777779,US (United States),How I Met Your Mother,Season 6,Hopeless (Episode 21),2012-06-13 19:14:33-07:00,6,2,2012
2012-06-13 03:53:44,0.7655555555555555,,Farscape: Season 2: Home on the Remains (Episode 7),PC,0.7655555555555555,US (United States),How I Met Your Mother,Season 6,The Exploding Meatball Sub (Episode 20),2012-06-12 20:53:44-07:00,6,1,2012
2012-06-13 02:42:36,0.7413888888888889,,Farscape: Season 2: Picture If You Will (Episode 6),PC,0.7413888888888889,US (United States),How I Met Your Mother,Season 6,Legendaddy (Episode 19),2012-06-12 19:42:36-07:00,6,1,2012
2012-06-13 02:02:27,0.6355555555555555,,Farscape: Season 2: Mind the Baby (Episode 1),PC,0.7658333333333334,US (United States),How I Met Your Mother,Season 6,A Change of Heart (Episode 18),2012-06-12 19:02:27-07:00,6,1,2012
2012-06-13 01:58:43,0.008611111111111111,,Farscape: Season 2: Mind the Baby (Episode 1),PC,0.008611111111111111,US (United States),How I Met Your Mother,Season 6,Garbage Island (Episode 17),2012-06-12 18:58:43-07:00,6,1,2012
2012-06-12 05:46:07,0.7641666666666667,,Farscape: Season 2: Mind the Baby (Episode 1),PC,0.7655555555555555,US (United States),How I Met Your Mother,Season 5,Home Wreckers (Episode 20),2012-06-11 22:46:07-07:00,6,0,2012
2012-06-12 05:45:37,0.005277777777777778,,Farscape: Season 1: Family Ties (Episode 22),PC,0.005277777777777778,US (United States),How I Met Your Mother,Season 5,Home Wreckers (Episode 20),2012-06-11 22:45:37-07:00,6,0,2012
2012-06-12 01:32:38,0.8302777777777778,,Farscape: Season 1: Family Ties (Episode 22),PC,0.8319444444444444,US (United States),Doctor Who,Season 5,The Vampires of Venice (Episode 6),2012-06-11 18:32:38-07:00,6,0,2012
2012-06-11 05:58:45,0.8333333333333334,,Farscape: Season 1: Bone to Be Wild (Episode 21),PC,0.8350000000000001,US (United States),Sons of Anarchy,Season 2,Na Triobloidi (Episode 13),2012-06-10 22:58:45-07:00,6,6,2012
2012-06-11 02:45:23,2.604722222222222,,The Patriot,PC,2.629166666666667,US (United States),Doctor Who,Season 5,Flesh and Stone (Episode 5),2012-06-10 19:45:23-07:00,6,6,2012
2012-06-11 02:38:18,0.0011111111111111111,,The Patriot,PC,0.0011111111111111111,US (United States),Sons of Anarchy,Season 2,Na Triobloidi (Episode 13),2012-06-10 19:38:18-07:00,6,6,2012
2012-06-10 22:25:02,1.7544444444444445,,Thor,PC,1.7566666666666666,US (United States),Doctor Who,Season 5,The Time of Angels (Episode 4),2012-06-10 15:25:02-07:00,6,6,2012
2012-06-10 21:41:56,0.37,,Warehouse 13: Season 2: Beyond Our Control (Episode 3),PC,0.7269444444444445,US (United States),Sons of Anarchy,Season 2,The Culling (Episode 12),2012-06-10 14:41:56-07:00,6,6,2012
2012-06-10 08:29:29,0.3697222222222222,,Bloody Mary,Mac,0.3705555555555555,US (United States),Sons of Anarchy,Season 2,Service (Episode 11),2012-06-10 01:29:29-07:00,6,6,2012
2012-06-10 08:06:27,0.37,,Free Willzyx,Mac,0.3705555555555555,US (United States),How I Met Your Mother,Season 5,Zoo or False (Episode 19),2012-06-10 01:06:27-07:00,6,6,2012
2012-06-10 07:40:00,0.37027777777777776,,Trapped in the Closet,Mac,0.3705555555555555,US (United States),How I Met Your Mother,Season 5,Say Cheese (Episode 18),2012-06-10 00:40:00-07:00,6,6,2012
2012-06-07 06:48:58,0.7252777777777778,,Warehouse 13: Season 2: Beyond Our Control (Episode 3),PC,0.7266666666666667,US (United States),How I Met Your Mother,Season 5,Of Course (Episode 17),2012-06-06 23:48:58-07:00,6,2,2012
2012-06-06 05:04:07,0.7263888888888889,,Warehouse 13: Season 2: Mild Mannered (Episode 2),PC,0.7275,US (United States),How I Met Your Mother,Season 5,Hooked (Episode 16),2012-06-05 22:04:07-07:00,6,1,2012
2012-06-06 04:00:19,0.7377777777777778,,Warehouse 13: Season 2: Time Will Tell (Episode 1),PC,0.7377777777777778,US (United States),How I Met Your Mother,Season 5,Rabbit or Duck (Episode 15),2012-06-05 21:00:19-07:00,6,1,2012
2012-06-06 03:11:54,0.725,,Warehouse 13: Season 1: MacPherson (Episode 12),PC,0.7258333333333333,US (United States),Sons of Anarchy,Season 2,Service (Episode 11),2012-06-05 20:11:54-07:00,6,1,2012
2012-06-06 02:33:28,0.6133333333333333,,Warehouse 13: Season 1: Nevermore (Episode 11),PC,0.7102777777777778,US (United States),Sons of Anarchy,Season 2,Balm (Episode 10),2012-06-05 19:33:28-07:00,6,1,2012
2012-06-06 02:32:23,0.0075,,Warehouse 13: Season 1: MacPherson (Episode 12),PC,0.0075,US (United States),Sons of Anarchy,Season 2,Fa Guan (Episode 9),2012-06-05 19:32:23-07:00,6,1,2012
2012-06-05 07:44:19,0.7144444444444444,,Warehouse 13: Season 1: Nevermore (Episode 11),PC,0.7155555555555555,US (United States),Sons of Anarchy,Season 2,Fa Guan (Episode 9),2012-06-05 00:44:19-07:00,6,1,2012
2012-06-05 07:17:26,0.4008333333333334,,Warehouse 13: Season 1: Breakdown (Episode 10),PC,0.7247222222222223,US (United States),Sons of Anarchy,Season 2,Potlatch (Episode 8),2012-06-05 00:17:26-07:00,6,1,2012
2012-06-04 23:16:22,1.738888888888889,,Ira & Abby,Mac,1.7408333333333335,US (United States),How I Met Your Mother,Season 5,Perfect Week (Episode 14),2012-06-04 16:16:22-07:00,6,0,2012
2012-06-04 06:29:29,0.7291666666666666,,Warehouse 13: Season 1: Breakdown (Episode 10),PC,0.7302777777777778,US (United States),How I Met Your Mother,Season 5,Jenkins (Episode 13),2012-06-03 23:29:29-07:00,6,6,2012
2012-06-04 05:12:45,0.7191666666666666,,Warehouse 13: Season 1: Regrets (Episode 9),PC,0.72,US (United States),How I Met Your Mother,Season 5,Girls Vs. Suits (Episode 12),2012-06-03 22:12:45-07:00,6,6,2012
2012-06-04 02:33:26,0.7241666666666666,,Warehouse 13: Season 1: Duped (Episode 8),PC,0.7252777777777778,US (United States),How I Met Your Mother,Season 5,Last Cigarette Ever (Episode 11),2012-06-03 19:33:26-07:00,6,6,2012
2012-06-04 02:33:21,0.0005555555555555556,,Warehouse 13: Season 1: Implosion (Episode 7),PC,0.0005555555555555556,US (United States),How I Met Your Mother,Season 5,The Window (Episode 10),2012-06-03 19:33:21-07:00,6,6,2012
2012-06-04 01:04:25,0.43944444444444447,,Warehouse 13: Season 1: Implosion (Episode 7),PC,0.7269444444444445,US (United States),How I Met Your Mother,Season 5,Slapsgiving 2: Revenge of the Slap (Episode 9),2012-06-03 18:04:25-07:00,6,6,2012
2012-06-04 00:26:31,0.37,,South Park: Season 15: 1% (Episode 12),Mac,0.37,US (United States),How I Met Your Mother,Season 5,The Playbook (Episode 8),2012-06-03 17:26:31-07:00,6,6,2012
